business_id,name,latitude,longitude,stars,review_count,price_level,full_address
OG8er33dEnzM1Bc9nErUmA,1 Stop Pizza,40.0093835,-75.1506617,3.5,8,1,"3701 Germantown Ave, Philadelphia, PA, 19140"
NwNGKIf_eQwvr6tzFX6eRA,ShopRite of Whitman Plaza,39.9143301122,-75.1531118029,2.5,43,2,"330 Oregon Ave, Philadelphia, PA, 19148"
WpxcyiUAYYQAnivqz62JtA,3J's Food Market,39.9629932991,-75.1406934857,4.5,46,1,"801 N 2nd St, Philadelphia, PA, 19123"
FU6CaKb9hePVMAsXO5W6pw,Aya's Pizza,39.915063,-75.240049,2.5,30,2,"7144 Elmwood Ave, Philadelphia, PA, 19142"
REt83ozDeIl6fCYZuAjNrA,Tran's Chinese Food Cart,39.96009,-75.189482,4.0,19,2,"216 N 33rd St, Philadelphia, PA, 19104"
D4PD-ZKV06keByyoouJzhg,Mack's Boardwalk Pizza,39.9156866,-75.1640201,3.0,51,1,"2700 S Hutchinson St, Philadelphia, PA, 19148"
j_dA2oE0St07hd7bqLKgBg,To-Yo Japanese Restaurant,40.1246991,-75.0155235,4.0,43,1,"13032 Bustleton Ave, Philadelphia, PA, 19116"
k3SZAPbt-Kt8lbibHK5pOQ,Wings & More,39.9362327,-75.1586195,3.0,6,1,"900 Washington Ave, Philadelphia, PA, 19147"
TCdNYh5tdjoNmA1WMx3ZPg,Roselena's,39.929374,-75.1638426,4.0,10,2,"1623 E Passyunk Ave, Philadelphia, PA, 19148"
D4DZztR7vkbiED6txGUYFg,Red Kings 2 Restaurant,39.9553515,-75.1562283,3.5,68,2,"1006 Race St, Philadelphia, PA, 19107"
utzJv6jAHhsWT3tAz5kesw,Miami Cafe,39.941958,-75.15019,3.0,7,1,"429 South St, Philadelphia, PA, 19147"
AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,39.9689397,-75.1334333,4.0,315,2,"202 E Girard Ave, Philadelphia, PA, 19125"
NXwEDLZjv8dUqbc5g5dCYg,Abunai Poke,39.9497563,-75.1480623,3.0,20,2,"111 S Independence Mall E, Philadelphia, PA, 19106"
GYn2pPeu3rwIcWmo1m1nmA,Subway,39.9510096,-75.1674321,3.0,10,2,"106 S 16th St, Philadelphia, PA, 19102"
paO0ETshl56TNSaEyzm9Cw,Brodo,39.9521366,-75.170218,3.0,33,1,"31 S 18th St, Philadelphia, PA, 19103"
hoYHhfn4w0mVjI60eHDHzA,Poke Bowl,39.965637,-75.140681,4.0,194,1,"958 N 2nd St, Philadelphia, PA, 19123"
IH_ZeeTh13jQURbh31d1Kw,Bui's,39.9512903,-75.1992768,4.5,104,2,"38th St & Spruce St, Philadelphia, PA, 19195"
u-8sFq05DQ6PYCR5HiKZ2w,Axis Pizza,39.9553365,-75.1946097,3.0,159,2,"20 S 36th St, Philadelphia, PA, 19104"
5oARHKPqDvT4x5blRvPjXg,New Tavern Bar,39.9542243,-75.212136,4.0,10,1,"232 S 45th St, Philadelphia, PA, 19104"
4TRaSx4vcKfhm9Jx-heiqg,Cleopatra Cafe,39.9563712,-75.2061225,2.0,56,1,"4145 Chestnut St, Philadelphia, PA, 19104"
-CRjqZ4GxZ6lIa_qMj7-yw,Spring Chinese Restaurant,39.9602344,-75.1966365,3.5,58,3,"3739 Lancaster Ave, Philadelphia, PA, 19104"
uIZwBkvWicqyWraXvYOipw,Sbraga,39.9455017733,-75.1653677598,4.0,375,2,"440 S Broad St, Philadelphia, PA, 19146"
GneLbZUn_GrzMz-GE6KfRg,Wawa Food Markets,39.9622478,-75.1729739,4.0,15,3,"401 N 21st St, Philadelphia, PA, 19130"
krTHKI0YOpASr4gz2CVWFw,Cosi,39.9481797,-75.1660502,2.5,56,2,"235 S 15th St, Philadelphia, PA, 19102"
cYU-9JM4x4ra-aCxbgtxfg,Mayfair Pizza,40.0384395,-75.0368603,3.5,11,2,"7424 Frankford Ave, Philadelphia, PA, 19136"
udsU77Rh2wAN7tEOmIUY7w,Binto,40.0256599048,-75.2235197648,4.0,25,2,"4345 Main St, Philadelphia, PA, 19127"
Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,39.932223,-75.147463,4.0,530,3,"1219 S 2nd St, Philadelphia, PA, 19147"
IV9Zoou8edeyGZqaUQ2c7Q,Domino's Pizza,39.992732,-75.100242,1.5,45,2,"3400 Aramingo Ave, Philadelphia, PA, 19134"
cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,39.9518037,-75.1438627,4.0,181,1,"212 Arch St, Philadelphia, PA, 19106"
9c7MUiE6VI8NesjPdj5FkA,Bubblefish,39.9536791,-75.1551081,4.0,544,1,"909 Arch St, Philadelphia, PA, 19107"
hKAh9ngwQ4pLpn8KfP3G_g,Wahoo's Fish Taco,39.9535917,-75.1871746,3.5,133,2,"3180 Chestnut St, Philadelphia, PA, 19104"
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,39.9497082,-75.1439349,3.5,554,2,"200 Market St, Philadelphia, PA, 19106"
dIuZ9SDAkiFzg1yuA8RkeA,Mediterranean Banquet Hall,39.9253058646,-75.1732910797,5.0,10,1,"2033 S Bancroft St, Philadelphia, PA, 19145"
oa5h-kz5oFYHBKpasKYXQw,Charlie Gray's Rib Crib,40.0445681,-75.1813871,4.0,49,2,"6333 Germantown Ave, Philadelphia, PA, 19144"
VoIX90UM5jwD7FSMAMCwrw,Johnnie's Italian Restaurant,40.0227483,-75.0634418,4.0,17,2,"4201 Comly St, Philadelphia, PA, 19135"
S8ZFYEgMejpChID8tzKo9A,Amada,39.9485863525,-75.1449131188,4.0,2109,1,"217 Chestnut St, Philadelphia, PA, 19106"
OoFCe8VbzzCr88SGC08omw,Buk Chon Korean Cuisine,39.9482156,-75.143697,4.5,221,1,"132 Chestnut St, Philadelphia, PA, 19106"
RLtlS9CJlyGU3WIOLHxLwQ,Oishii,39.948271,-75.1438587,4.5,28,1,"138 Chestnut St, Philadelphia, PA, 19106"
BOUmrR6yo4cjeDJn-l_zFg,Dream House Asian Bistro,40.0343850509,-75.2161171262,3.0,140,2,"6127 Ridge Ave, Philadelphia, PA, 19128"
mrMNJ_g5qF2PRT7NP-ZLjA,Pho Nam Vietnamese Restaurant,40.0392904629,-75.1080869401,4.5,23,1,"501 Adams Ave, Philadelphia, PA, 19120"
CSCm7XPkoz72Ovfa0ugu7Q,Maplewood Nutrition & Dietary Food Shop,40.0334158,-75.1754611,5.0,6,2,"51 Maplewood Ave, Philadelphia, PA, 19144"
p1PQZFieSwQVd3PPtuaL8A,Core De Roma,39.9410667419,-75.146232605,4.0,76,2,"214 South St, Philadelphia, PA, 19147"
3wg8xiywSGA96DWCF0WOLw,Jimmy G's Steaks,39.9662097908,-75.1603736876,4.0,300,3,"695 N Broad St, Philadelphia, PA, 19123"
_f3JQU6IXpGmTLaSqGy79g,BRÜ Craft & Wurst,39.9503152253,-75.1624865435,3.5,526,1,"1318 Chestnut St, Philadelphia, PA, 19107"
U0voDyTp7mD1poGc1lTcCw,Pete's Pizza,39.9589789749,-75.2412560129,2.0,28,2,"201 S 60th St, Philadelphia, PA, 19139"
qtNCq2sRvDFHZK9V8kKYoQ,Master Wok,39.9523553233,-75.168056685,3.0,22,2,"1625 Chestnut St, Ste F11, Philadelphia, PA, 19103"
mzJ7BxxhLtm-TD1vyne1yg,Neighborhood Ramen,39.9408923,-75.147458,4.0,99,1,"617 S 3rd St, Philadelphia, PA, 19147"
P-wxKPAdWaU7tsCdA5ZfGQ,Saladworks,40.0730228774,-75.0350286614,3.5,29,2,"2508-10 Welsh Rd, Philadelphia, PA, 19152"
0o8k654DD4h8ywBOXP1GRA,El Purepecha,39.9581334616,-75.158424899,4.5,239,1,"315 N 12th St, Philadelphia, PA, 19107"
sodCONXD2u4ljoK2c_W5OA,Fan's Cafe,39.9254329,-75.177009,4.0,6,2,"1835 Snyder Ave, Philadelphia, PA, 19145"
c3j1irGxpIJ-8RmMBnyXxg,Posh Fuel and Food,40.0689365111,-75.2402465477,2.5,6,2,"8901 Ridge Ave, Philadelphia, PA, 19128"
VBBIPqGtWzZRP6pA3F6oHQ,Sarah & Sylvia's Soul Food,39.9583988,-75.2080055,3.0,5,1,"43 N 43rd St, Philadelphia, PA, 19104"
VEJKp3OEePyqnez_GrmamQ,Omega Pizza & Restaurant,39.9978235,-75.1109507,3.0,44,2,"2145 S St, Philadelphia, PA, 19146"
RRIJlZUVvz2CkMrDn2UziQ,El Merkury,39.952185,-75.1758693,4.5,162,2,"2104 Chestnut St, Philadelphia, PA, 19103"
ZTD_xSBxv07aa5fFsYwTEA,Vito's Pizza & Grill,39.9961753,-75.1537113,2.5,11,1,"2821 N Broad St, Philadelphia, PA, 19132"
hJofmH7_OYwwCGeFVPBSvw,Under the C,39.954703,-75.1684962,4.0,27,2,"1701 John F Kennedy Blvd, Philadelphia, PA, 19103"
p9LOhswQql09-yPtF4jsZQ,The Whiskey Tango,40.1312728,-75.01315,2.5,10,2,"14000 Bustleton Ave, Philadelphia, PA, 19116"
MMmAjGRH4KRXrGbKO9cseA,Sakeya Japanese Restaurant,39.947954,-75.165882,3.0,25,1,"1420 Locust St, Philadelphia, PA, 19102"
mJ_itjZYQ_OA71q2NaWE4Q,Carangi Baking,39.9166328,-75.1685035,4.5,34,2,"2655 S Iseminger St, Philadelphia, PA, 19148"
0m5uP9SGYT7w6liaBROwXw,Ground Up Coffee Shop,39.9260608,-75.1681768844,4.5,24,3,"1926 E Passyunk Ave, Philadelphia, PA, 19148"
HRImZ4HeqDJQ5hxSMMlW6w,Machismo Burrito Bar,40.0250919,-75.2231789,3.5,104,1,"4330 Main St, Philadelphia, PA, 19127"
YRw-uBpdzRZngN6zzoC4WA,Hurricane Alley,39.9415588259,-75.1489446239,3.5,13,1,"340 S St, Philadelphia, PA, 19147"
aaqm5vJvVj3vyMeGwPqxEw,Side of the Road Jerk Chicken,40.0546082,-75.1545153,4.0,51,3,"6554 North Lambert St., Philadelphia, PA, 19138"
QzFEjzRuC3C6XNSsfVM33g,Lechonera Principe,39.9766109,-75.1401495,4.5,11,2,"235 W Cecil B Moore Ave, Philadelphia, PA, 19122"
Et5_maoRY_BEJRmDfx6ynA,Prince Pizza II,40.043756,-75.0854452,2.5,11,1,"6352 Algon Ave, Philadelphia, PA, 19111"
ZVu9TDpTvIgCN8x6IY-KmA,Oregon Diner,39.9140204,-75.1529839,3.5,209,3,"302 W Oregon Ave, Philadelphia, PA, 19148"
0MqOEmf84nhurrynm-_rtQ,Token,39.9660455611,-75.1392937134,3.5,5,1,"1050 N Hancock St, Unit 51, Philadelphia, PA, 19123"
n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,39.9482528775,-75.1666254178,3.5,157,2,"1500 Locust St, Philadelphia, PA, 19102"
iiHWdMjPZhQPTC86p86X9Q,Jembatan 5,39.9383367,-75.159771,4.5,61,2,"932 S 10th St, Philadelphia, PA, 19147"
bKNULviFM4ayuSwq809DIA,Shanks Original,39.934831,-75.142057,3.5,132,1,"901 S Columbus Blvd, Philadelphia, PA, 19147"
YqmClmk7oLcDzPWKHzgA-Q,South Philadelphia Tap Room,39.927216,-75.171477,4.0,530,1,"1509 Mifflin St, Newbold, Philadelphia, PA, 19145"
aUoMG97DMJG4nmwhT6z1zA,Devon Seafood Grill,39.94949,-75.17066,3.5,1159,2,"225 S 18th St, Philadelphia, PA, 19103"
EI2_OgANt1Mb_83cNnpPwg,Marra's,39.9279881,-75.1658701,3.0,291,3,"1734 E Passyunk Ave, Philadelphia, PA, 19148"
jziliEq8Zum-EynD5v-Hvg,Chifa,39.949786,-75.152623,4.0,444,2,"707 Chestnut St, Philadelphia, PA, 19106"
X3Qa-dXb2DFdZZ2UnAfSVg,Dunkin',40.087335,-75.039989,1.0,5,2,"1619 Grant Ave, Ste 5, Philadelphia, PA, 19115"
IrJbptQgdCXC4avPQKeChw,Italian Bistro,40.0731939,-75.0352627,2.0,15,1,"2500 Welsh Rd, Philadelphia, PA, 19152"
dyELPSU9bEe20QpCQ8pn9A,Halal Food Special,39.9532117052,-75.1668324715,4.5,7,3,"20 N 16th St, Philadelphia, PA, 19103"
iiZHyvPUN4rPpVA70Mt8hg,Independence After Hours,39.9491008173,-75.1491766423,4.5,6,2,"600 Chestnut St, Philadelphia, PA, 19106"
Rliq-iILjQX0w3Q0XZ4LAQ,Florida Style Pizza,39.9261144,-75.1822397,4.0,25,2,"2052 S Beechwood St, Philadelphia, PA, 19145"
DvyG9Fx1EeNJfr_UNL7NYA,Fresco Tortilla,39.949224,-75.164942,3.5,10,2,"200 S Broad St Hyatt Food Ct, Philadelphia, PA, 19102"
ZYRul0i1bhOjirHED6Kd0w,SouthHouse,39.91804,-75.168707,4.5,158,2,"2535 S 13th St, Philadelphia, PA, 19148"
cM77NrFZx2z0d84AqEpmMw,Diner At Manayunk,40.0259511,-75.2243072,4.0,86,3,"4371 Main St, Philadelphia, PA, 19127"
xrUtLEFyxzfjflTC2nqLXQ,Good Day Eatery,39.9536631,-75.1695865,3.5,34,2,"1735 Market St, Philadelphia, PA, 19103"
d4QDtxEVBncaFLAxggRoqQ,Philadelphia Bar & Restaurant,39.9496707,-75.1431203,3.5,87,1,"120 Market St, Philadelphia, PA, 19106"
nqMGXZ3haILky26NDAJVSA,Drunk Crab,39.9702621176,-75.1442193308,4.5,18,2,"425 W Girard Ave, Philadelphia, PA, 19123"
cLNyFQ3T7p_Kcf09IburKw,Dunkin',40.0543239,-75.1418482,1.5,5,2,"6620 N Broad St, Philadelphia, PA, 19126"
StJngGaxDOJDjNmsCcKuAQ,Nick's Famous Pizza,40.0351703,-75.1787516,3.5,12,1,"5810 Greene St, Philadelphia, PA, 19144"
UiVGsdrU4_eJhmFRubwETg,Salt & Pepper Deli III,39.945704,-75.2138797,4.0,18,2,"1102 S 47th St, Philadelphia, PA, 19143"
vrDax0Opr-CFuvwp396L0g,Rieker's Prime Meats,40.0768575019,-75.0850222427,4.5,71,2,"7979 Oxford Ave, Philadelphia, PA, 19111"
NEZOlUKoQWUotatzRp-r5A,Happy Lamb Hot Pot,39.9539683,-75.1570234,4.0,169,1,"1017 Arch St, Fl 1, Philadelphia, PA, 19107"
YN4Kk751tmdvoarGo8z7_A,New Delhi Indian Restaurant,39.9553921,-75.2026195,4.0,514,1,"4004 Chestnut St, Philadelphia, PA, 19104"
IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,39.9508956186,-75.178367123,4.0,282,1,"2220 Walnut St, Philadelphia, PA, 19103"
EHNtEYL9GXsv1sbKChMMWw,Stix Asian Eatery,39.9416094,-75.1631687,4.0,18,2,"1225 Fitzwater St, Philadelphia, PA, 19147"
00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,40.0571665,-75.2357367,4.5,92,2,"8101 Ridge Ave, Philadelphia, PA, 19128"
3dtxHKM3RbVyjzTfbcGq2A,Murphy's Tavern,40.0313311,-75.2079192,3.5,19,1,"5892 Henry Ave, Philadelphia, PA, 19128"
ddmwkOVNategY1klPbAFsw,Banjara Indian Bistro,40.077871324,-75.2083880827,4.0,67,2,"8705 German Town Ave, Philadelphia, PA, 19118"
zRnFxKLKdn0ZJ2_DapEQWA,The Lucky Well - Spring Arts,39.961265,-75.1541276,5.0,27,1,"990 Spring Garden St, Philadelphia, PA, 19123"
0lGN91IoLe02MtEu9Xtf1w,Pizza Hut,39.9225254,-75.1856193,1.5,22,1,"2310 Passyunk Ave, Philadelphia, PA, 19145"
aa0xi7fgFJyA4qWux6vz0A,Carmen's Famous Italian Hoagies,39.9532735358,-75.1593375206,3.5,589,2,"12th St & Arch St, Philadelphia, PA, 19107"
7Y3RjSc99a88oTMEgvazoA,QDOBA Mexican Eats,39.9495796084,-75.1672851248,3.0,93,1,"1528 Walnut St, Philadelphia, PA, 19102"
21czbreHdJ8DxchFcsAlQA,Barone's How U Doin' Deli & Grocery,39.9198589,-75.1730406,5.0,11,2,"1515 W Porter St, Philadelphia, PA, 19145"
Iw8uqNPxviwcgxtruAx_LA,Good Dog Bar,39.948793,-75.1662055,4.0,1279,1,"224 S 15th St, Philadelphia, PA, 19102"
nKYpVtHmwzPBmVAlz73qoQ,Imli Indian Kitchen,39.9388691,-75.1524722,4.0,60,2,"769 E Passyunk Ave, Philadelphia, PA, 19147"
AXfF-c7h7y4yqUC6zehbng,Five Guys Pizza,40.0296843,-75.228592,2.0,6,2,"125 Leverington Ave, Philadelphia, PA, 19127"
EzjysPg2-lVX1E0ibStUXw,Ekta Indian Cuisine,39.9692049,-75.1325733,4.0,436,2,"1142 Crease St, Philadelphia, PA, 19125"
wUiJDkB_YUZEgTQshpUZZg,Xin Xing House,40.0354613,-75.0808778,4.0,5,2,"6057 Castor Ave, Philadelphia, PA, 19149"
Ldch7Nc5gaZrhcIRd7mcjw,Kabuki Sushi,39.9535852,-75.1609794,4.0,400,1,"45 N 13th St, Philadelphia, PA, 19107"
C93hmXkaRnej-jg0Z0ilhA,Rayaki - Philadelphia,40.04378,-75.05346,4.0,37,1,"2818 Cottman Ave, Philadelphia, PA, 19149"
UJw-KnIdnzwbvxzNvIUhgw,Currito Burritos Without Borders,39.9591159,-75.1904692,3.0,15,2,"203 N 34th St, Philadelphia, PA, 19104"
TunmRrfZb7bt53T6HJi4UQ,Bleu Sushi,39.9463986271,-75.157800703,4.5,938,1,"262 S 10th St, Philadelphia, PA, 19107"
uSW_RGoNOqOmtR1lchGxUg,Chopstick House,39.926769,-75.14621,4.0,10,2,"1626 S Columbus Blvd, Philadelphia, PA, 19148"
K6VliqaqiQqaVeaOXQv4wQ,Captain Hooks,39.9869459,-75.1564192,4.5,59,2,"2226 N Broad St, Philadelphia, PA, 19132"
XIP56Dnfod92fYrrNDOACw,Revolution Diner,39.9487772186,-75.1456730068,3.0,35,2,"239 Chestnut St, Philadelphia, PA, 19106"
ovWd_lbvnK1dQSkSkQRfpg,Benna's Cafe,39.932994,-75.157736,4.0,97,1,"8TH And Wharton St, Philadelphia, PA, 19147"
lX-H5mJYzs9i8UsPghlvCQ,Milano's Pizzeria and Grill,39.9489898682,-75.1570663452,3.0,41,2,"127 S 10th St, Philadelphia, PA, 19107"
VwZ5NDbIu3elGQI6MzcXBA,Blue Corn,39.9377652566,-75.1583243076,4.5,350,2,"940 S 9th St, Philadelphia, PA, 19147"
NH-LOS97SfP2aL_ZaLwUJA,High Street Provisions,39.9531172679,-75.1927020446,2.5,15,2,"3401 Walnut St, Philadelphia, PA, 19104"
iSSErxB_4XLkrKU0CotYMg,Jim's Steaks,40.0479243,-75.0584606,3.5,74,2,"2311 Cottman Ave, Philadelphia, PA, 19149"
1e1qCk-tKAkFn-or-o-h0A,Sammy Chon's KTown BBQ,39.955447,-75.154839,3.5,148,2,"911 Race St, Philadelphia, PA, 19107"
eGmbGdkhPjw2gniEIq-E6Q,Imperial Palace Chinese Restaurant,40.0435209,-75.1433762,4.0,12,2,"5921 N Broad St, Philadelphia, PA, 19141"
F48wjJ_jjEz59Prh20XhRA,Tyson Bees,39.9591692932,-75.1984187251,3.5,147,1,"nan, Philadelphia, PA, 19104"
zYnYOzhlG9jPoX9ANecEUw,Au Bon Pain,39.8951329,-75.2290123,2.5,121,2,"8500 Essington Ave, Space C - 16, Philadelphia International Airport, Philadelphia, PA, 19153"
aNNCjIDnTxn3YXRa4SnzYA,Vesper Sporting Club - Center City,39.9489408,-75.1668194,3.5,157,1,"223 S Sydenham St, Philadelphia, PA, 19102"
4CBk3DBUgl3V9zbVBKsIqQ,Moshi Moshi,39.951392,-75.17062,3.0,40,2,"108 S 18th St, Philadelphia, PA, 19103"
Laqf1fHOcmqe1yGZrxKw_w,Mi Puebla Restaurant,40.0599953,-75.1907261,3.5,108,3,"7157 Germantown Ave, Philadelphia, PA, 19119"
nampgzRa90YQd9P2pdi6Qw,McDonald's,39.9239989,-75.1425599,2.0,6,2,"1801 S Columbus Blvd, Philadelphia, PA, 19148"
g4cJA7iabhQywVCDytdUJw,Green Soul,40.0637135,-75.1527502,4.5,28,1,"7169 Ogontz Ave, Philadelphia, PA, 19138"
xXFSEWRO0012YBbdoJ1kRw,Coeur,39.938845,-75.1564754,4.0,55,1,"824 S 8th St, Philadelphia, PA, 19147"
dzNHPZmXHFc6_6BZQVYAeA,SoBol-University City,39.9512731815,-75.1979261264,4.0,43,1,"3736 Spruce St, Philadelphia, PA, 19104"
lAni_2IBdJOUMGXYXSmU2g,Applebee's Grill + Bar,39.94883,-75.165919,2.0,89,1,"215 S 15th St, Philadelphia, PA, 19102"
0ak-7uV9Nb7nF_l-mMCysA,Oishii Poké,39.9532717,-75.1562016,4.0,228,4,"938 Arch St, Philadelphia, PA, 19107"
U6D2ZyFsZw15-3RtMalq8Q,Lake Blue Sushi & Cuisine,39.9504830986,-75.1457890123,4.0,7,2,"8 N 3rd St, Philadelphia, PA, 19106"
0zQtELENNywry4zSxQBWlg,First Street Steaks,39.9691698,-75.1361942,4.0,29,3,"1204 N Front St, Philadelphia, PA, 19122"
NWThkWV2w9WqWsXIf9DQuQ,Aku's Kitchen,39.9601633,-75.2406183,4.0,5,2,"5938 Chestnut St, Philadelphia, PA, 19139"
Gm4JTabNe81qEL5Lf9NcCQ,China Star,39.9918037,-75.1131361,2.0,6,3,"3084 Frankford Ave, Philadelphia, PA, 19134"
vrpwZHVR0H93peg03Zlnfw,Towne Pizza Sub Shop,39.9465,-75.1732,3.5,19,2,"1900 Pine St, Philadelphia, PA, 19103"
L4G5ABxhYHQAKIcT0818_A,Bob's Diner,40.032919,-75.21426,3.5,157,2,"6053 Ridge Ave, Philadelphia, PA, 19128"
FFHTUPo0QTSIylLCCe27ig,Cucina Maria,39.9397045222,-75.1562596858,4.5,8,2,"768 S 8th St, Philadelphia, PA, 19147"
uAJ_rq4ZQUgERalFBO_zlQ,Olive Garden Italian Restaurant,40.078537,-75.032031,3.0,129,2,"9280 Roosevelt Blvd, Philadelphia, PA, 19115"
gkqfNyv3D84B0WR5GZOpZQ,Originals Italian Restaurant & Bar,40.049706,-74.989807,3.0,42,1,"9436 State Rd, Philadelphia, PA, 19114"
rjjK00bgGHNOJWMgUXT-ng,Beijing Panda,40.0034,-75.2067881,1.5,13,2,"3901 Conshohocken Ave, Philadelphia, PA, 19131"
61x8v5Yq3zzoaKkMz5SJqA,Kurths Sea Food,39.9852893,-75.1478412,4.0,9,3,"901 W Susquehanna Ave, Philadelphia, PA, 19122"
Q5-CkgsvtlRF5GphtoBFRQ,Live Casino Hotel,39.9091912,-75.1646617,2.5,10,4,"900 Packer Ave, Philadelphia, PA, 19148"
j-qtdD55OLfSqfsWuQTDJg,Parc,39.9491724,-75.1707273,4.0,2761,1,"227 S 18th St, Philadelphia, PA, 19103"
cAQf9b0jmPIQaTyj-vm81w,Germantown Jerk Hut,40.0601522,-75.1907202,3.0,7,2,"7165 Germantown Ave, Philadelphia, PA, 19119"
4_-IcMpkF_sBRHomWZHNzA,Bistrot La Minette,39.9414622968,-75.1523852348,4.5,619,1,"623 S 6th St, Philadelphia, PA, 19147"
g3VTofBULAB3bld7IzmJMg,Simon's Kosher,40.042695,-75.063771,4.5,14,1,"6926 Bustleton Ave, Philadelphia, PA, 19149"
SVf23pjKERkedqCdWl6ECA,Teresa's Mesa,39.9394833,-75.145839,4.0,69,2,"727 S 2nd St, Philadelphia, PA, 19147"
KGzDbWYbVRItq7_ubPBEHQ,DP Dough,39.9561884,-75.2020815,3.5,31,1,"33 S 40th St, Philadelphia, PA, 19104"
JiLdxFx_nY5HoQNJbMSh4Q,La Casa Del Mofongo,40.022133,-75.13389,3.0,11,1,"4638 N 5st, Philadelphia, PA, 19140"
UDD4X5TLUMARishbXUQA2w,Cadillac Grille,39.9011799,-75.1719716,3.0,46,2,"3601 S Broad St, Philadelphia, PA, 19148"
9JSv_XGIjTt_uwE6fVctMQ,Marathon,39.9504196,-75.1635566,2.5,61,1,"1338 Chestnut St, Philadelphia, PA, 19107"
u-mjpAKElhdZ-ZqhEjwcPw,The Strip Joint,39.940805,-75.179773,3.5,57,1,"918 S 22nd St, Philadelphia, PA, 19146"
CYEX-wXbW2bZDxk7nH60Vg,M & M Restaurant,39.9831358,-75.1018987,4.5,27,2,"2736 E Allegheny Ave, Philadelphia, PA, 19134"
R2sUttu6kl5on4k1khkDqg,Sal's Produce Plus,39.9664186,-75.160911,4.0,37,1,"676 N Broad St, Philadelphia, PA, 19130"
msQaMUQ6l2I6E_BzjGXeEw,Doc Watson's Pub,39.9480983,-75.1592326,3.5,23,1,"216 S 11th St, Philadelphia, PA, 19107"
Al8y5FTs9tW5VsxTVy9ZMg,Alyan's Restaurant,39.9414081509,-75.1490631994,4.0,289,2,"603 S 4th St, Philadelphia, PA, 19147"
cGHnqrUiSMW8aMJ9mg8e1g,Abbraccio,39.9483438,-75.2167974,2.5,14,4,"820 S 47th St, Philadelphia, PA, 19143"
Sv1MEZP-mMfp8SmE0hwYEA,Terakawa Ramen,39.955402,-75.154484,4.5,1693,2,"204 N 9th St, Philadelphia, PA, 19107"
EMp87GsYkVdwHftE7Ar2_w,Cosmic Café and Ciderhouse,39.9695828,-75.1876317,4.0,52,1,"1 Boathouse Row, Philadelphia, PA, 19130"
mprtNLSD_AQ7pTb1vzbSdw,Mezzogiorno,39.8740344184,-75.243804085,2.5,40,1,"8000 Essington Ave, Level 2, Terminal B, Philadelphia, PA, 19153"
WeylzLacbhVyhnWAbUJ4SA,Pita Chip,39.9779222117,-75.1582708789,4.5,151,1,"1600 N Broad St, Unit 7, Philadelphia, PA, 19121"
OmZZS72yQcPyqEDPCA3EVA,Golden Lake,39.9538411,-75.1770532,3.0,51,2,"2206 Market St, Philadelphia, PA, 19103"
MlXH9dWYDFEBbwuGStlfZg,La Colombe Coffee,39.9712343,-75.1342432,4.5,509,3,"1335 Frankford Ave, Philadelphia, PA, 19125"
5bxcieJG45A2Y4X8jZD05Q,Antney's Grub,39.9155207,-75.1624064,3.5,20,3,"2700 S Darien St, Philadelphia, PA, 19148"
tqUQHX7gsWK2d2rsUuUUMw,Tria Wine Room,39.9529405,-75.1869058,4.0,85,2,"The Left Bank, 3131 Walnut St, Philadelphia, PA, 19104"
m6RGfATGF1aL_g7oYJ-mbg,honeygrow,39.9537318071,-75.1978196153,3.0,163,1,"3731 Walnut St, Philadelphia, PA, 19104"
PRmGQsldPV7I5uZhEEymyw,Red Wine Restaurant,40.0330744061,-75.1064681634,3.0,12,2,"701 Adams Ave, Philadelphia, PA, 19124"
ktM6aYuzqWd-kA8SIWswiQ,Winnie's Manayunk,40.024735,-75.2222673,3.5,599,2,"4266 Main St, Philadelphia, PA, 19127"
ijnCPsMfWWcxGlzwOzUxIg,East Girard Gastropub,39.968877,-75.133443,4.0,126,2,"200 E Girard Ave, Philadelphia, PA, 19125"
hb5-Usnsu2AEkOUyqCitcA,Solaris Grille,40.073702,-75.202618,2.5,42,1,"8201 Germantown Ave, Philadelphia, PA, 19118"
lOdf3USy1JvVP-1mWjhDSQ,Village Belle,39.938329,-75.144405,4.0,68,2,"757 S Front St, Philadelphia, PA, 19147"
QzvJ0jFrCo2lldh5CiNcCQ,Gennaro's Famous Pizza,40.0312593,-75.1790941,2.5,29,3,"210 W Chelten Ave, Philadelphia, PA, 19144"
zwWgOoaLY-RnFgNVuMc7GA,Axis Cafe,39.9552337,-75.1944974,3.0,6,2,"20 S 36th St, Philadelphia, PA, 19104"
x5GkG0oI_S107wLlgdBxVA,Spread Bagelry,39.9545367385,-75.1943960041,2.5,203,2,"3602 Chestnut St, Philadelphia, PA, 19104"
w-DEeeCRDlKoyO2P7nTKdQ,The Famous Napoli Pizza,39.937027,-75.1549257,3.0,65,2,"944 E Passyunk Ave, Philadelphia, PA, 19147"
